TotalCores,MatrixSize,SingleCore,Time
10,1000,2,140614.73333333334
10,1000,3,140611.96666666667
10,1000,4,140577.23333333334
10,1000,5,140614.96666666667
10,1000,6,140596.93333333332
10,1000,7,140606.33333333334
10,1000,8,140603.6
10,1000,9,140604.4
11,100,0,209.23333333333332
11,100,1,207.13333333333333
11,100,2,207.26666666666668
11,100,3,207.83333333333334
11,100,4,206.63333333333333
11,100,5,206.7
11,100,6,207.6
11,100,7,209.16666666666666
11,100,8,208.86666666666667
11,100,9,208.76666666666668
11,100,10,207.3
11,200,0,1629.4666666666667
11,200,1,1627.6333333333334
11,200,2,1627.5
11,200,3,1631.6666666666667
11,200,4,1627.5666666666666
11,200,5,1627.3333333333333
11,200,6,1627.2
11,200,7,1628.5
11,200,8,1627.9
11,200,9,1628.5333333333333
11,200,10,1627.5333333333333
11,300,0,5364.333333333333
11,300,1,5346.366666666667
11,300,2,5346.1
11,300,3,5346.366666666667
11,300,4,5343.366666666667
11,300,5,5347.266666666666
11,300,6,5346.6
11,300,7,5355.166666666667
11,300,8,5353.833333333333
11,300,9,5359.833333333333
11,300,10,5347.266666666666
11,400,0,11478.9
11,400,1,11463.0
11,400,2,11458.766666666666
11,400,3,11459.5
11,400,4,11459.8
11,400,5,11455.933333333332
11,400,6,11461.466666666667
11,400,7,11460.5
11,400,8,11464.166666666666
11,400,9,11462.9
11,400,10,11465.1
11,500,0,19171.333333333332
11,500,1,19150.266666666666
11,500,2,19155.133333333335
11,500,3,19156.866666666665
11,500,4,19148.933333333334
11,500,5,19148.666666666668
11,500,6,19141.666666666668
11,500,7,19151.5
11,500,8,19150.833333333332
11,500,9,19153.133333333335
11,500,10,19154.933333333334
11,600,0,29563.0
11,600,1,29529.033333333333
11,600,2,29531.2
11,600,3,29529.4
11,600,4,29530.8
11,600,5,29553.533333333333
11,600,6,29545.6
11,600,7,29551.9
11,600,8,29542.233333333334
11,600,9,29560.966666666667
11,600,10,29550.433333333334
11,700,0,46730.666666666664
11,700,1,46703.833333333336
11,700,2,46701.96666666667
11,700,3,46702.26666666667
11,700,4,46701.066666666666
11,700,5,46726.46666666667
11,700,6,46720.03333333333
11,700,7,46728.63333333333
11,700,8,46727.36666666667
11,700,9,46730.76666666667
11,700,10,46731.96666666667
11,800,0,68115.66666666667
11,800,1,68114.2
11,800,2,68083.76666666666
11,800,3,68079.56666666667
11,800,4,68077.83333333333
11,800,5,68110.66666666667
11,800,6,68099.23333333334
11,800,7,68099.03333333334
11,800,8,68108.1
11,800,9,68107.63333333333
11,800,10,68101.83333333333
11,900,0,94482.2
11,900,1,94486.16666666667
11,900,2,94445.83333333333
11,900,3,94485.8
11,900,4,94438.73333333334
11,900,5,94488.06666666667
11,900,6,94471.2
11,900,7,94480.9
11,900,8,94465.56666666667
11,900,9,94474.3
11,900,10,94463.83333333333
11,1000,0,127887.8
11,1000,1,127895.9
11,1000,2,127896.33333333333
11,1000,3,127892.53333333334
11,1000,4,127854.5
11,1000,5,127899.66666666667
11,1000,6,127895.5
11,1000,7,127888.53333333334
11,1000,8,127885.76666666666
11,1000,9,127881.2
11,1000,10,127869.76666666666
12,100,0,205.83333333333334
12,100,1,204.1
12,100,2,204.06666666666666
12,100,3,204.7
12,100,4,203.63333333333333
12,100,5,203.6
12,100,6,204.1
12,100,7,204.16666666666666
12,100,8,205.3
12,100,9,205.5
12,100,10,205.0
12,100,11,205.93333333333334
12,200,0,1525.5
12,200,1,1523.9
12,200,2,1523.6333333333334
12,200,3,1524.2666666666667
12,200,4,1523.6
12,200,5,1523.8
12,200,6,1523.6
12,200,7,1524.4
12,200,8,1524.4
12,200,9,1524.1333333333334
12,200,10,1523.9333333333334
