TotalCores,MatrixSize,Time,Speedup,Eficiencia
19,500,13404.829824561404,9.688950552386656,0.5099447659150872
19,600,20016.757894736842,11.065305105757,0.5823844792503684
19,700,29763.017543859653,11.791473523011012,0.6206038696321585
19,800,43469.58245614035,12.051398634786446,0.6342841386729708
19,900,58823.438596491236,12.68208077935278,0.6674779357554095
19,1000,78191.22105263158,13.035719180212183,0.6860904831690623
20,100,141.00166666666667,11.916880415125117,0.5958440207562559
20,200,917.0683333333334,10.647661660981278,0.5323830830490639
20,300,3166.5899999999992,9.726035472437756,0.4863017736218878
20,400,7080.868333333332,9.622788730478208,0.4811394365239104
20,500,12781.415,10.161530107060393,0.5080765053530196
20,600,18850.961666666662,11.749614542211244,0.5874807271105622
20,700,28682.855,12.235526530860799,0.6117763265430399
20,800,41589.535,12.596179944465996,0.6298089972232999
20,900,56516.11833333335,13.199837886955608,0.6599918943477804
20,1000,75030.58499999999,13.584844100575788,0.6792422050287894
21,100,129.23333333333335,13.002063451122,0.6191458786248571
21,200,904.1238095238094,10.800106390823002,0.514290780515381
21,300,3067.412698412699,10.040503086723207,0.47811919460586705
21,400,6839.971428571428,9.961693657868246,0.47436636466039267
21,500,12294.620634920633,10.563866685275057,0.5030412707273837
21,600,18488.93333333333,11.979681539227071,0.5704610256774796
21,700,27506.128571428573,12.758968693903192,0.6075699378049139
21,800,39829.282539682536,13.152867269068368,0.6263270128127795
21,900,54036.92063492063,13.805442487000365,0.6574020231904936
21,1000,71324.49047619048,14.29072669422371,0.6805107949630338
22,100,130.45151515151517,12.880647634091382,0.5854839833677901
22,200,891.0348484848487,10.958755821882283,0.49812526463101287
22,300,2932.0727272727268,10.503957279161293,0.4774526035982406
22,400,6714.4151515151525,10.147972453658047,0.46127147516627487
22,500,12103.622727272725,10.73056689388389,0.4877530406310859
22,600,17882.512121212123,12.385929439443883,0.5629967927019947
22,700,26413.786363636365,13.28661587936832,0.6039370854258327
22,800,38210.98333333334,13.709913249201035,0.6231778749636834
22,900,51556.437878787874,14.469649779798539,0.6577113536272063
22,1000,68113.52272727274,14.964411752438691,0.6802005342017586
23,100,126.30144927536232,13.303885344471475,0.5784297975857163
23,200,823.8463768115943,11.852492901800321,0.5153257783391444
23,300,2746.41884057971,11.214009389829918,0.48756562564477907
23,400,6261.330434782608,10.882303802636752,0.4731436435929023
23,500,11563.862318840582,11.231432003624484,0.48832313059236887
23,600,17225.615942028988,12.858264928159315,0.559054996876492
23,700,25868.728985507252,13.566566549518152,0.5898507195442675
23,800,36616.87101449276,14.306773139062647,0.6220336147418543
23,900,49971.16956521738,14.928680006706479,0.6490730437698469
23,1000,65464.24057971015,15.570008770802318,0.6769569030783616
24,100,125.4263888888889,13.396702359728481,0.5581959316553534
24,200,819.876388888889,11.909884789543138,0.4962451995642974
24,300,2684.6958333333337,11.47182719333506,0.47799279972229414
24,400,6051.354166666667,11.259909455528204,0.46916289398034183
24,500,10830.934722222222,11.991461186342155,0.4996442160975898
24,600,16800.100000000002,13.183941365428378,0.5493308902261824
24,700,25002.0,14.036870383702636,0.5848695993209432
24,800,35523.973611111105,14.746921963223508,0.6144550818009795
24,900,47916.68888888889,15.568763562312549,0.6486984817630229
24,1000,63129.44444444444,16.145854109281636,0.6727439212200682
25,100,112.55066666666667,14.929276296305071,0.5971710518522029
25,200,744.8706666666668,13.109166155019302,0.5243666462007721
25,300,2551.1453333333334,12.072368541397614,0.48289474165590457
25,400,5649.210666666665,12.061454957247127,0.48245819828988507
25,500,11004.518666666667,11.802309330143048,0.47209237320572195
25,600,16263.690666666664,13.618774352816025,0.5447509741126411
25,700,24031.452,14.603771479698077,0.5841508591879231
25,800,33922.157333333336,15.443276838760804,0.6177310735504321
25,900,45753.71333333334,16.304766228810276,0.6521906491524111
25,1000,60465.950666666664,16.85707061183944,0.6742828244735776
26,100,115.59358974358976,14.536273194104009,0.5590874305424619
26,200,744.7474358974359,13.1113352831712,0.5042821262758154
26,300,2515.398717948718,12.24393033474328,0.4709203974901262
26,400,5495.392307692308,12.39906019168506,0.4768869304494254
26,500,10564.748717948718,12.293594178220168,0.4728305453161603
26,600,15749.562820512821,14.063344859633466,0.5408978792166718
26,700,23358.956410256407,15.024208580621304,0.5778541761777425
26,800,32893.428205128206,15.926259294097948,0.6125484343883826
26,900,44310.03461538461,16.835996777600908,0.6475383376000349
26,1000,58716.49615384616,17.359326028742153,0.667666385720852
27,100,118.51234567901231,14.17826970154696,0.5251211000572948
27,200,758.7296296296294,12.86971399561646,0.4766560739117207
27,300,2439.065432098766,12.627117854794612,0.4676710316590597
27,400,5296.31111111111,12.865124153498872,0.4764860797592175
27,500,9910.16049382716,13.10561351798815,0.48539309325882035
27,600,15295.076543209878,14.481230787410649,0.5363418810152092
27,700,22491.697530864203,15.6035280508171,0.5779084463265592
27,800,32168.56049382716,16.285132397117742,0.6031530517451016
27,900,42975.17777777778,17.358941569888145,0.642923761847709
27,1000,56307.8012345679,18.101910883606923,0.6704411438372935
28,100,114.93214285714286,14.6199310151953,0.5221403933998322
28,200,727.0238095238095,13.430967741935484,0.4796774193548387
28,300,2346.973809523809,13.122586430956177,0.46866380110557776
28,400,5121.250000000001,13.304896265560163,0.4751748666271487
28,500,9837.976190476193,13.201773496775127,0.47149191059911166
28,600,14906.790476190477,14.858432047267687,0.5306582874024174
28,700,22051.03214285714,15.915347229994149,0.5684052582140767
28,800,31131.5,16.827626894517344,0.6009866748041909
28,900,41543.276190476194,17.95726453011478,0.6413308760755279
28,1000,54935.37976190476,18.554141327822848,0.6626479045651017
29,100,110.88850574712643,15.153058368662736,0.5225192540918184
29,200,688.3816091954023,14.18491313959779,0.4891349358481996
29,300,2332.23908045977,13.20549292081804,0.45536182485579446
29,400,4970.993103448276,13.7070598534394,0.47265723632549655
29,500,9250.277011494252,14.04052366993421,0.484155988618421
29,600,14556.050574712644,15.216458076761379,0.5247054509228062
29,700,21648.65977011494,16.211157506286128,0.5590054312512458
29,800,30285.75287356321,17.297548086511604,0.5964671753969518
29,900,40215.97586206897,18.54993156348142,0.639652812533842
29,1000,53579.33218390805,19.02373095098279,0.6559907224476824
30,100,116.47555555555554,14.426202922883201,0.4808734307627734
30,200,686.5133333333334,14.223515930741813,0.47411719769139377
30,300,2208.1,13.947903929471794,0.4649301309823931
30,400,4981.425555555556,13.678353563671978,0.4559451187890659
30,500,8886.671111111113,14.615003943483897,0.4871667981161299
30,600,14516.522222222216,15.257892347952952,0.5085964115984317
30,700,21361.424444444445,16.4291400250982,0.5476380008366066
30,800,29470.418888888897,17.776105207115968,0.592536840237199
30,900,39210.98222222223,19.025373957024055,0.6341791319008018
30,1000,52148.31333333333,19.545767347924453,0.6515255782641485
31,100,110.24301075268816,15.241782572225583,0.491670405555664
31,200,675.983870967742,14.44506851820922,0.4659699522002974
31,300,2174.0462365591397,14.166380709276543,0.4569800228798885
31,400,4589.205376344087,14.847385203379314,0.4789479097864295
31,500,8464.20860215054,15.344462718030655,0.4949826683235695
31,600,14159.099999999999,15.643051700555356,0.5046145709856567
31,700,20493.232258064523,17.125157657608018,0.5524244405680006
31,800,28715.487096774188,18.24344002597527,0.588498065354041
31,900,37891.57956989247,19.68784644155485,0.6350918206953178
31,1000,50726.72795698925,20.09352546579069,0.6481782408319577
32,100,104.65624999999997,16.05541952821738,0.5017318602567932
32,200,650.3697916666667,15.01397121829728,0.46918660057179
32,300,2011.485416666667,15.311255260157031,0.4784767268799072
32,400,4621.055208333333,14.745052142446722,0.46078287945146007
32,500,8480.066666666668,15.315767957799073,0.47861774868122103
32,600,13316.020833333336,16.633462511479745,0.519795703483742
32,700,19935.398958333335,17.604354649076654,0.5501360827836455
32,800,27391.152083333327,19.125492241906283,0.5976716325595713
32,900,37375.00520833334,19.959959760317755,0.6237487425099298
32,1000,49272.81145833333,20.686434766604194,0.646451086456381
33,100,99.2333333333333,16.932818273429632,0.5131157052554434
33,200,628.0282828282827,15.548078964467921,0.47115390801417945
33,300,1977.3232323232326,15.575787591632395,0.47199356338279985
33,400,4297.176767676766,15.856387503658151,0.48049659101994396
33,500,7886.1343434343435,16.469251939825853,0.4990682406007834
33,600,12974.809090909092,17.0708895816065,0.5172996842911061
33,700,19538.0,17.96242365305217,0.5443158682743082
33,800,27246.194949494948,19.22724503871971,0.5826437890521123
33,900,36352.96464646465,20.52112137909361,0.6218521630028366
33,1000,48309.98585858585,21.09871865795319,0.6393551108470663
34,100,93.82352941176474,17.909153605015668,0.5267398119122255
34,200,608.3519607843136,16.050960566880306,0.4720870754964796
34,300,1925.1941176470586,15.997538318010204,0.47051583288265303
34,400,4287.558823529411,15.891956893062694,0.46741049685478514
34,500,7807.568627450978,16.63497812580051,0.4892640625235445
34,600,12807.490196078432,17.29390613948333,0.5086442982200979
34,700,19215.05,18.264320588982766,0.5371858996759638
34,800,26581.039215686276,19.708381693275392,0.5796582850963351
34,900,35493.62941176471,21.017957655035687,0.6181752251481084
34,1000,46861.055882352935,21.75108479328659,0.6397377880378409
35,100,98.77714285714283,17.01102047900035,0.48602915654286716
35,200,597.5847619047619,16.34016453533589,0.46686184386673973
35,300,1931.861904761904,15.942323098121483,0.45549494566061377
35,400,4057.868571428572,16.79149997113192,0.47975714203234054
35,500,7204.551428571427,18.027317123210082,0.5150662035202881
35,600,12527.019047619047,17.681104538228606,0.5051744153779602
35,700,18562.30285714286,18.906589124974126,0.5401882607135464
35,800,25910.847619047618,20.218144707916046,0.57766127736903
35,900,34248.01714285715,21.782388069015212,0.6223539448290061
35,1000,45361.64666666667,22.470057303916217,0.642001637254749
36,100,97.90092592592595,17.163269745490997,0.47675749293030545
36,200,609.0666666666667,16.032125656742554,0.4453368237984043
36,300,1827.9879629629634,16.84823275135027,0.4680064653152853
36,400,3969.7120370370376,17.164393629634016,0.47678871193427824
36,500,6912.927777777777,18.78780417044716,0.5218834491790878
36,600,12347.04259259259,17.938832855911066,0.4983009126641963
36,700,18537.905555555557,18.931471642337634,0.5258742122871565
36,800,25581.60370370371,20.478359087034907,0.5688433079731918
36,900,33489.80925925926,22.27554042559215,0.6187650118220042
36,1000,44049.15462962964,23.139576878834873,0.6427660244120799
37,100,100.79099099099098,16.671132841130518,0.45057115786839236
37,200,575.3153153153155,16.97266363921077,0.45872063889758835
